qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
112810,NULL,200,500,20,161_73_20,215_235_256,11,32640,55220,49910,47753,-1
657243,NULL,200,500,20,195_23_20,216_236_256,12,32640,55220,49652,47560,-1
28686,NULL,200,500,20,200_200_19,216_236_256,13,32640,55220,54022,51200,-1
219726,NULL,200,500,20,30_21_20,216_236_256,14,32640,55220,45644,44220,-1
127643,NULL,200,500,20,200_200_157_20,196_216_236_256,15,32640,55220,53790,50340,-1
978083,NULL,200,500,20,200_200_200_20,196_216_236_256,16,32640,55220,54823,51200,-1
678971,NULL,200,500,20,200_49_20,228_242_256,17,32640,55220,51303,49086,-1
554003,NULL,200,500,20,200_200_20,228_242_256,18,32640,55220,54023,51200,-1
862445,NULL,200,500,20,193_31_19,228_242_256,19,32640,55220,50855,48736,-1
952403,NULL,200,500,20,200_132_19,228_242_256,20,32640,55220,52798,50248,-1
377205,NULL,200,500,20,18_18_16,228_242_256,21,32640,55220,47480,46104,-1
861812,NULL,200,500,20,75_73_19,228_242_256,22,32640,55220,49487,47672,-1
290022,NULL,200,500,20,43_24_18,227_241_256,23,32640,55220,47858,46362,-1
703940,NULL,200,500,20,200_200_19,90_173_256,24,32640,55220,54022,51200,-1
828320,NULL,200,500,20,200_200_20,90_173_256,25,32640,55220,54023,51200,-1
